station_id,station_guid,easting,northing,catchment_area,station_name,river_name,date_opened,date_closed,wiski_id,river_level_tool_id,rfa_station_id,station_status,station_status_reason,longitude,latitude,utm_x,utm_y,anglian,dee,humber,north_west,northumbria,severn,solway_tweed,south_east,south_west,thames
34df7921-9e80-4c46-aebd-46af7f4e9f1e,34df7921-9e80-4c46-aebd-46af7f4e9f1e,381185,300905,,Patshull,"",1987-06-16,,0517GW,,,Active,"",-2.279252,52.605589,548808.952617257,5828640.92606358,0,0,0,0,0,1,0,0,0,1
4614dc20-f840-4eb1-bea3-4f18c6f27f94,4614dc20-f840-4eb1-bea3-4f18c6f27f94,453405,186005,,Orchard Dene Cottage,"",1973-07-24,,SU58_98,,,Active,"",-1.230834,51.570389,622608.984012928,5714740.50045369,0,0,0,0,0,0,0,0,0,0
61baf80c-c0c0-4ce4-a62d-b1ba793d278f,61baf80c-c0c0-4ce4-a62d-b1ba793d278f,494350,439222,,Newbald Lodge,"",1980-02-13,,SE93NBL0CC,,,Active,"",-0.567573,53.840674,660038.117852999,5968538.67539152,0,0,1,0,0,0,0,0,0,0
782c670d-8e0e-457e-bbd5-87d477577ff2,782c670d-8e0e-457e-bbd5-87d477577ff2,546645,107637,,Firle Village,"",1974-07-23,,342640013,,,Active,"",0.081811,50.849668,716926.346606198,5637633.80064563,0,0,0,0,0,0,0,1,0,0
e4027a81-baf0-41cd-a59c-2e0b482a5d30,e4027a81-baf0-41cd-a59c-2e0b482a5d30,462355,114355,,Russells Farm,"",2018-01-22,,143306559,,,Active,"",-1.114175,50.925286,632535.098090468,5643209.9958192,0,0,0,0,0,0,0,1,0,0
6e0b11f1-7d87-48a2-b2e7-30921911f41a,6e0b11f1-7d87-48a2-b2e7-30921911f41a,507980,215060,,River Hill,"",1991-10-16,,TL01_176,,,Active,"",-0.43465,51.823731,676789.647006009,5744545.54486042,0,0,0,0,0,0,0,0,0,0
886fc764-141b-4be7-bab2-b20e8f7ddc8c,886fc764-141b-4be7-bab2-b20e8f7ddc8c,425395,344315,,Burton Shutts,"",1972-06-12,,1412GW,,,Active,"",-1.623084,52.995554,592412.3930112,5872662.78528385,0,0,1,0,0,0,0,0,0,0
f298285c-0db5-4887-9b69-ddc81dcac7d7,f298285c-0db5-4887-9b69-ddc81dcac7d7,387675,278215,,Swan Pool,"",2009-10-06,,0592,,,Suspended,Data Temporarily Suspended,-2.182572,52.401797,555612.596101912,5806043.07383903,0,0,0,0,0,1,0,0,0,1
66b4385f-b330-430f-b9a8-679e323de37f,66b4385f-b330-430f-b9a8-679e323de37f,464425,185255,,Well Place,"",1976-10-24,,SU68_49,,,Active,"",-1.07199,51.562497,633639.630482304,5714141.21562428,0,0,0,0,0,0,0,0,0,0
2f71728b-64fa-48f3-b31b-4a07e4b0dfcb,2f71728b-64fa-48f3-b31b-4a07e4b0dfcb,421899,155400,,Summerdown Farm,"",1992-01-20,,90125219,,,Active,"",-1.687288,51.297305,591520.817526433,5683705.42741825,0,0,0,0,0,0,0,0,1,0
8bb14cc8-7a70-4c4e-aded-090d8071fcb6,8bb14cc8-7a70-4c4e-aded-090d8071fcb6,516974,219645,,The Holt,"",1964-08-18,,TL11_9,,,Active,"",-0.30266,51.863128,685721.837005796,5749254.69426056,0,0,0,0,0,0,0,0,0,0
e52e213c-dc2f-4a11-9a2b-1cca82effdb9,e52e213c-dc2f-4a11-9a2b-1cca82effdb9,507355,109495,,Lower Barpham,"",1982-01-06,,244142008,,,Active,"",-0.475531,50.87499,677604.899172455,5638959.66965055,0,0,0,0,0,0,0,1,0,0
c68fac1f-d12b-44c2-97a9-a642a3578a39,c68fac1f-d12b-44c2-97a9-a642a3578a39,486475,195515,,Hughenden Church,"",1995-08-15,,SU89_93,,,Active,"",-0.751439,51.65178,655550.631097328,5724703.65294022,0,0,0,0,0,0,0,0,0,0
272a0d00-ca64-4f5c-8370-558bc16c8f1e,272a0d00-ca64-4f5c-8370-558bc16c8f1e,432186,155162,,Conholt House,"",1987-04-27,,141802756,,,Active,"",-1.539771,51.294679,601810.888197624,5683607.66343391,0,0,0,0,0,0,0,1,0,0
677d3c13-d41d-4038-8481-e5e1a40193f6,677d3c13-d41d-4038-8481-e5e1a40193f6,499505,109305,,Dalesdown,"",1992-08-12,,244131005,,,Active,"",-0.587117,50.874685,669756.521368404,5638663.22500729,0,0,0,0,0,0,0,1,0,0
a7d7e9a8-2734-4ecb-9091-7c44ecd39aaa,a7d7e9a8-2734-4ecb-9091-7c44ecd39aaa,623275,302005,,Stoke Holy Cross,"",1982-08-16,,TG20_322,,,Active,"",1.293297,52.570005,790907.941173763,5833100.94676506,1,0,0,0,0,0,0,0,0,0
0cf6d5c6-341f-49e1-8ed9-34da140e200d,0cf6d5c6-341f-49e1-8ed9-34da140e200d,593350,152390,,Waterditch Farm,"",1984-11-06,,642326025,,,Active,"",0.768431,51.237917,763033.745485631,5683031.96684144,0,0,0,0,0,0,0,0,0,0
51009fa4-d996-4dca-ba45-63a1cc9a5a0a,51009fa4-d996-4dca-ba45-63a1cc9a5a0a,440216,129747,,Forest Of Bere Farm,"",1959-10-15,,141809185,,,Active,"",-1.427448,51.065651,610186.654585626,5658301.91577475,0,0,0,0,0,0,0,1,0,0
569357f0-f904-45e0-a423-88665fd47cd0,569357f0-f904-45e0-a423-88665fd47cd0,388935,199025,,Minchinhampton,"",1994-06-14,,8028GW,,,Active,"",-2.161462,51.689862,557962.575209878,5726877.52130521,0,0,0,0,0,1,0,0,0,1
055da103-5f04-4692-a81d-5bd6f8684b7d,055da103-5f04-4692-a81d-5bd6f8684b7d,490625,112865,,Butchers Lane,"",1982-02-17,,245222023,,,Active,"",-0.712409,50.908149,660827.34715631,5642103.2470859,0,0,0,0,0,0,0,1,0,0
a18df688-7bd3-4c3e-94d4-9ea882a764ff,a18df688-7bd3-4c3e-94d4-9ea882a764ff,465875,394485,,Stein Refractories,"",1976-09-07,,1777GW,,,Active,"",-1.009701,53.443016,632190.781331665,5923398.84239377,0,0,1,0,0,0,0,0,0,0
084c7d27-0a3f-4440-b02d-97e79ef00c47,084c7d27-0a3f-4440-b02d-97e79ef00c47,560608,255593,,Chalkpit Farm,"",1969-01-02,,TL65_007,,,Active,"",0.347365,52.175212,728867.966579999,5785809.55142171,1,0,0,0,0,0,0,0,0,0
0d948711-1e98-4448-9953-4dfe780f91d0,0d948711-1e98-4448-9953-4dfe780f91d0,502304,230189,,Poplars Nursery,"",1977-05-02,,TL03_003,,,Active,"",-0.512493,51.960774,670905.047883429,5759598.11675269,1,0,0,0,0,0,0,0,0,0
ad1e9a5f-ddaf-4ec2-a250-38d9ceed25e8,ad1e9a5f-ddaf-4ec2-a250-38d9ceed25e8,449879,464568,,Carrholme Bridge,"",1981-06-23,,SE46CHB0SS,,,Active,"",-1.239201,54.074619,615207.422397028,5993257.57700986,0,0,1,0,0,0,0,0,0,0
942fb681-8d6d-4ccb-84bd-352997892c7c,942fb681-8d6d-4ccb-84bd-352997892c7c,541193,112242,,Hamsey Place Farm,"",1974-09-12,,342630014,,,Active,"",0.00619,50.892408,711410.879123939,5642165.74469374,0,0,0,0,0,0,0,1,0,0
59498cf5-6855-4b37-b3ef-817b1bf97182,59498cf5-6855-4b37-b3ef-817b1bf97182,544973,160614,,Mace Farm,"",1993-05-13,,441242002,,,Active,"",0.079318,51.326151,714533.556118685,5690597.87031673,0,0,0,0,0,0,0,0,0,0
2e70ace6-1314-4ad3-b18e-3a41cab1a74b,2e70ace6-1314-4ad3-b18e-3a41cab1a74b,472825,185955,,Bix Hall,"",1972-05-26,,SU78_93,,,Active,"",-0.950687,51.56777,642030.501098118,5714956.22548134,0,0,0,0,0,0,0,0,0,0
e07d2780-0bc6-457d-8417-bfe71606cb3b,e07d2780-0bc6-457d-8417-bfe71606cb3b,495901,430401,,Top Plantation,"",1981-06-15,,SE93TPT0CC,,,Active,"",-0.546753,53.761134,661713.555311484,5959738.9356614,0,0,1,0,0,0,0,0,0,0
a32ee2db-7d02-40de-a161-2ba03f7d51bc,a32ee2db-7d02-40de-a161-2ba03f7d51bc,448265,182115,,Hodcott,"",1974-01-10,,SU48_72B,,,Active,"",-1.305523,51.535878,617522.057841694,5710780.16944834,0,0,0,0,0,0,0,0,0,0
f83cb406-e9a1-44fd-bf08-7d0d300dbbbf,f83cb406-e9a1-44fd-bf08-7d0d300dbbbf,363345,327825,,Stoke Bridge,"",1982-07-27,,2087GW,,,Active,"",-2.545685,52.846663,530597.070034822,5855309.95690178,0,0,0,0,0,1,0,0,0,1
553d1d46-502d-40d7-9158-e8a66333becf,553d1d46-502d-40d7-9158-e8a66333becf,397645,353625,,Saint Edwards,"",1970-12-24,,1407GW,,,Active,"",-2.0366,53.079833,564533.968128829,5881585.12516452,0,0,1,0,0,0,0,0,0,0
d0ad80f1-4a35-4f94-a648-9b58afb55106,d0ad80f1-4a35-4f94-a648-9b58afb55106,343404,358439,,Lea Hall,"",2010-06-16,,SJ45_173,,,Active,"",-2.847105,53.120096,510232.342286352,5885641.27384348,0,1,0,0,0,0,0,0,0,0
6a4eea14-01ac-4f4f-996c-87977678d66d,6a4eea14-01ac-4f4f-996c-87977678d66d,489605,366055,,Thorpe On The Hill,"",1985-07-19,,8_637,,,Active,"",-0.660557,53.184045,656320.235540631,5895299.83241275,1,0,0,0,0,0,0,0,0,0
bc7dc227-87eb-4455-a844-0ad7a04fe234,bc7dc227-87eb-4455-a844-0ad7a04fe234,467865,184125,,Maharajas Well,"",1971-10-27,,SU68_18,,,Active,"",-1.02259,51.551936,637095.234977227,5713058.27471918,0,0,0,0,0,0,0,0,0,0
83290bec-7e6e-45e2-9edd-bce40ab13cd4,83290bec-7e6e-45e2-9edd-bce40ab13cd4,490105,327025,,Skillington,"",1978-02-27,,3_516,,,Active,"",-0.663951,52.833211,657364.845988228,5856273.91106062,1,0,0,0,0,0,0,0,0,0
a13114a3-afdb-4a6e-a4c3-e60095a144f7,a13114a3-afdb-4a6e-a4c3-e60095a144f7,602885,285894,,My Lords Farm,"",1977-06-16,,TM08_015,,,Active,"",0.983069,52.433347,770735.736479311,5816702.490057,1,0,0,0,0,0,0,0,0,0
9aa4a4f2-2b35-4f95-9a4a-16fce4545057,9aa4a4f2-2b35-4f95-9a4a-16fce4545057,490665,124365,,Whitters Copse,"",1981-12-07,,244330010,,,Active,"",-0.708979,51.011527,660711.300425979,5653604.78074817,0,0,0,0,0,0,0,1,0,0
43a50822-cc04-4bd4-a8f4-b9b2a86b8e9b,43a50822-cc04-4bd4-a8f4-b9b2a86b8e9b,496370,145150,,Charterhouse,"",1976-09-23,,SU94_22A,,,Active,"",-0.622137,51.197446,666134.327203208,5674469.29884805,0,0,0,0,0,0,0,0,0,0
55d8c2c5-c675-4257-a74d-a5c3ad2dfd6a,55d8c2c5-c675-4257-a74d-a5c3ad2dfd6a,613068,271876,,Allans Farm,"",1990-06-20,,WAVOBS12,,,Active,"",1.12373,52.303641,781115.739012412,5802821.63716581,1,0,0,0,0,0,0,0,0,0
22fbb33e-d8e3-4e04-bdcd-24561722e0b0,22fbb33e-d8e3-4e04-bdcd-24561722e0b0,452805,185805,,Brookside Blewbury,"",1988-11-28,,SU58_119,,,Active,"",-1.23952,51.568647,622011.723023648,5714532.25653355,0,0,0,0,0,0,0,0,0,0
ef3801bd-ca25-4955-b626-4f195e4f157a,ef3801bd-ca25-4955-b626-4f195e4f157a,614960,318020,,Upgate Common,"",1996-04-17,,NTG1148P2,,,Active,"",1.18123,52.7171,782367.871525032,5849005.00752169,1,0,0,0,0,0,0,0,0,0
1109c45a-f9e9-4b96-959a-4150888b6b96,1109c45a-f9e9-4b96-959a-4150888b6b96,533914,113716,,Westmeston St Martin,"",1976-01-15,,342711014,,,Active,"",-0.096704,50.907388,704110.580296531,5643541.3454586,0,0,0,0,0,0,0,1,0,0
ad79fa6c-1911-4600-af0c-0c6f9d410df2,ad79fa6c-1911-4600-af0c-0c6f9d410df2,393115,336615,,Moddershall,"",1980-06-17,,1036GW,,,Active,"",-2.103855,52.926888,560241.497900811,5864513.36635405,0,0,1,0,0,0,0,0,0,0
ef389d3b-1d97-4e35-b70e-6dfa2c1a45f5,ef389d3b-1d97-4e35-b70e-6dfa2c1a45f5,456715,344245,,City Hospital Nottingham,"",1989-10-12,,1858GW,,,Active,"",-1.156503,52.992531,623733.253746189,5873029.48016884,0,0,1,0,0,0,0,0,0,0
b7835c15-4605-43fa-b8a6-7cb657156e9a,b7835c15-4605-43fa-b8a6-7cb657156e9a,453066,160988,,Kingsclere,"",1983-05-25,,SU56_218,,,Active,"",-1.239471,51.345501,622611.659163173,5689718.32049273,0,0,0,0,0,0,0,0,0,0
155bccf5-ab21-4afe-ae0d-10d498de5e2d,155bccf5-ab21-4afe-ae0d-10d498de5e2d,350900,359710,,Ford Lane,"",1971-11-16,,SJ55_41,,,Active,"",-2.735306,53.132265,517709.361973944,5887016.80935756,0,0,0,1,0,0,0,0,0,0
f5ad6f73-98c3-4d28-8b28-17e26e9c1cb0,f5ad6f73-98c3-4d28-8b28-17e26e9c1cb0,611820,329847,,Monks Lane Corpusty,"",1990-02-16,,TG12_198A,,,Active,"",1.142457,52.824496,779062.231575495,5860791.55518134,1,0,0,0,0,0,0,0,0,0
6a6150b5-7730-4100-b276-cc2234f94e95,6a6150b5-7730-4100-b276-cc2234f94e95,437224,526957,,West Layton Farm,"",1969-07-28,,25-4-21,,,Active,"",-1.424816,54.636354,601667.238066011,6055466.27194341,0,0,0,0,1,0,0,0,0,0
bf1d549b-143a-4f17-8d02-78a59eb31ab2,bf1d549b-143a-4f17-8d02-78a59eb31ab2,442218,534968,,Claypool Beck,"",1986-09-23,,25-5-181,,,Active,"",-1.346297,54.707949,606547.022679407,6063548.23394838,0,0,0,0,1,0,0,0,0,0
4e6a3206-0dba-47bb-86a1-10383f75b22d,4e6a3206-0dba-47bb-86a1-10383f75b22d,506355,377645,,Stainton By Langworth,"",1978-08-07,,1_579,,,Active,"",-0.406135,53.285104,672909.571513412,5907125.17436601,1,0,0,0,0,0,0,0,0,0
44a71547-b894-459b-a72a-36142087cdbe,44a71547-b894-459b-a72a-36142087cdbe,452623,179410,,Compton Shepherds Hill,"",1973-06-29,,SU57_154,,,Active,"",-1.2431,51.51117,621917.141386353,5708134.71463609,0,0,0,0,0,0,0,0,0,0
86aadbb5-aaab-4588-ab1a-0ddda8ad45ba,86aadbb5-aaab-4588-ab1a-0ddda8ad45ba,451585,142555,,Warren Farm,"",1978-04-05,,141804588,,,Active,"",-1.263386,51.179905,621381.695809429,5671264.7115682,0,0,0,0,0,0,0,1,0,0
430a2d81-da5d-454a-8a49-f2626671fca4,430a2d81-da5d-454a-8a49-f2626671fca4,471545,410005,,Cherry Tree,"",1968-08-20,,1713GW,,,Active,"",-0.920817,53.581753,637643.077286677,5938999.00770582,0,0,1,0,0,0,0,0,0,0
54758261-fbea-4c5c-958c-bbf984e50853,54758261-fbea-4c5c-958c-bbf984e50853,394976,647650,,Thornton Farm,"",1991-01-14,,21-0-135,,,Active,"",-2.081537,55.722222,557691.807174083,6175546.45701959,0,0,0,0,0,0,1,0,0,0
e28bc369-b5c4-4997-9522-abef56da6bcf,e28bc369-b5c4-4997-9522-abef56da6bcf,343155,394305,,Maidens Bower,"",1966-12-21,,SJ49_43,,,Active,"",-2.857254,53.442423,509481.521246002,5921497.76541709,0,0,0,1,0,0,0,0,0,0
a3b406b3-2998-4104-920b-0c2e95facdc0,a3b406b3-2998-4104-920b-0c2e95facdc0,192807,66314,,Winnards Perch,"",2021-12-17,,25A04,,,Active,"",-4.920495,50.459969,363686.173292327,5591536.29397464,0,0,0,0,0,0,0,0,1,0
f689aa6c-debf-4af8-89c0-dd9d03997670,f689aa6c-debf-4af8-89c0-dd9d03997670,350420,369530,,Ashton,"",1969-07-15,,SJ56_45E,,,Active,"",-2.744005,53.220483,517092.256623793,5896828.48389047,0,0,0,1,0,0,0,0,0,0
33e47fe5-afc1-4cd4-8a8c-5f6348dd9bce,33e47fe5-afc1-4cd4-8a8c-5f6348dd9bce,593764,290613,,Old Farm,"",1977-06-20,,TL99_030,,,Active,"",0.851819,52.479024,761546.902081446,5821296.19915525,1,0,0,0,0,0,0,0,0,0
9c97fe94-66a9-4b5d-91ad-42381ab970a2_441320023,9c97fe94-66a9-4b5d-91ad-42381ab970a2,555789,168757,,Westminster House B,"",1997-04-16,,441320023,,,Active,"",0.237994,51.396457,725240.478466192,5698890.07726988,0,0,0,0,0,0,0,0,0,0
9c97fe94-66a9-4b5d-91ad-42381ab970a2_441320024,9c97fe94-66a9-4b5d-91ad-42381ab970a2,555789,168757,,Westminster House T,"",1997-04-16,,441320024,,,Active,"",0.237994,51.396457,725240.478466192,5698890.07726988,0,0,0,0,0,0,0,0,0,0
7177444d-f320-4ea2-bbf6-84b63ef7f7f1,7177444d-f320-4ea2-bbf6-84b63ef7f7f1,356404,368163,,Abbey Arms Wood,"",2002-06-25,,SJ56_129,,,Active,"",-2.654203,53.208722,523094.45663903,5895545.3493579,0,0,0,1,0,0,0,0,0,0
3b55b11b-5b5a-4f7b-b9c6-a02cac0ea73b,3b55b11b-5b5a-4f7b-b9c6-a02cac0ea73b,543785,388235,,Three Bridges Saltfleetby,"",1982-09-06,,6_063,,,Active,"",0.159733,53.371406,710196.038498347,5918241.04509656,1,0,0,0,0,0,0,0,0,0
4d32702f-4cb7-4cc6-94ce-76d0f03ea02b,4d32702f-4cb7-4cc6-94ce-76d0f03ea02b,426272,162664,,Crofton Farm Burbage,"",1974-09-10,,SU26_56A,,,Active,"",-1.624036,51.362435,595794.670989085,5691028.84321215,0,0,0,0,0,0,0,0,0,0
6f286a38-b5ea-4180-9d07-8965d9182ebc,6f286a38-b5ea-4180-9d07-8965d9182ebc,475925,356865,,Kelham Hills,"",1967-10-15,,1756GW,,,Active,"",-0.867397,53.103578,642767.855540188,5885918.09435465,0,0,1,0,0,0,0,0,0,0
84776baf-dcdd-4583-a972-a21379440ec6,84776baf-dcdd-4583-a972-a21379440ec6,410555,297985,,Hartopp,"",1991-08-01,,1199GW,,,Active,"",-1.84566,52.579569,578217.22055426,5826128.51434383,0,0,1,0,0,0,0,0,0,0
22fef95d-c861-4a76-a2a8-f9dff51514b8,22fef95d-c861-4a76-a2a8-f9dff51514b8,377370,397660,,Thurroclean,"",2005-04-28,,SJ79_170,,,Active,"",-2.342412,53.475165,543644.670478231,5925332.10814153,0,0,0,1,0,0,0,0,0,0
7ae81a92-ea44-4c14-8bc9-a5a710bf6ee8,7ae81a92-ea44-4c14-8bc9-a5a710bf6ee8,476905,473044,,Broughton,"",1981-01-12,,SE77BRT0CO,,,Active,"",-0.824098,54.147461,642114.129468347,6002116.10604475,0,0,1,0,0,0,0,0,0,0
cef14b07-b7e4-4937-947a-7d7c5b656942,cef14b07-b7e4-4937-947a-7d7c5b656942,595660,163490,,Teynham,"",1982-01-28,,642312001,,,Active,"",0.807556,51.336819,765192.876401879,5694166.43932139,0,0,0,0,0,0,0,0,0,0
b611fba1-ca10-4ab5-b0c6-3512f210ff2e,b611fba1-ca10-4ab5-b0c6-3512f210ff2e,379900,104390,,Delcombe,"",1957-10-01,,90170430,,,Active,"",-2.286813,50.838682,550217.1184121,5632128.30482337,0,0,0,0,0,0,0,0,1,0
7db3ccec-4974-414e-bc22-03a58d3b542e,7db3ccec-4974-414e-bc22-03a58d3b542e,377905,311595,,Burlington,"",1996-09-04,,0581GW,,,Active,"",-2.328404,52.701563,545380.943998785,5839284.28983293,0,0,0,0,0,1,0,0,0,1
c55baef9-b9e7-4d82-96e9-887fd3e09473,c55baef9-b9e7-4d82-96e9-887fd3e09473,497975,180755,,Slough Grand Union,"",1963-01-06,,SU98_22,,,Active,"",-0.589378,51.517225,667253.701413952,5710099.77456244,0,0,0,0,0,0,0,0,0,0
d7652192-a84b-4bbb-abdb-1c4806325dc0,d7652192-a84b-4bbb-abdb-1c4806325dc0,466259,112744,,Bleak Cottage,"",1986-01-22,,143302750,,,Active,"",-1.058928,50.910367,636461.177625825,5641651.85883669,0,0,0,0,0,0,0,1,0,0
e36a9534-c3b6-41c6-b6bc-4e8052052300,e36a9534-c3b6-41c6-b6bc-4e8052052300,542330,192680,,Luxborough Lane,"",1986-12-02,,TQ49_8,,,Active,"",0.054315,51.614955,711451.716908116,5722633.50660331,0,0,0,0,0,0,0,0,0,0
1e8b7e57-fdc6-4e61-9268-e16c2a29119e,1e8b7e57-fdc6-4e61-9268-e16c2a29119e,516301,427499,,Saltend,"",2017-12-20,,TA12SE00CC,,,Active,"",-0.238544,53.730914,682156.387804566,5957124.01293041,0,0,1,0,0,0,0,0,0,0
5fde064d-1f47-487f-9a06-4b0cf86a890a,5fde064d-1f47-487f-9a06-4b0cf86a890a,443098,546631,,Kinley Hill,"",1992-03-24,,25-5-182,,,Active,"",-1.330915,54.812677,607260.674102259,6075223.60905267,0,0,0,0,1,0,0,0,0,0
8ef059f3-dcff-4438-8d5b-90518ffdd15f,8ef059f3-dcff-4438-8d5b-90518ffdd15f,499130,193640,,Chalfont St Giles,"",1991-10-08,,SU99_64,,,Active,"",-0.569106,51.632841,668232.467906435,5723001.89307745,0,0,0,0,0,0,0,0,0,0
2d7b44c5-d40b-4525-b364-ea6cbd90563a,2d7b44c5-d40b-4525-b364-ea6cbd90563a,346432,348596,,Scar Farm,"",1997-12-14,,SJ44_088,,,Active,"",-2.800223,53.031939,513397.205382307,5875842.14884855,0,1,0,0,0,0,0,0,0,0
a1ef1fad-e3ab-4c27-9b0f-029a0469e63a,a1ef1fad-e3ab-4c27-9b0f-029a0469e63a,501855,369645,,Cliff Lane,"",1983-02-15,,2_549,,,Active,"",-0.476165,53.214102,668521.060745311,5899061.42041669,1,0,0,0,0,0,0,0,0,0
4dcf486b-f8b3-4701-960f-9041a1b8fbb4,4dcf486b-f8b3-4701-960f-9041a1b8fbb4,571006,337418,,Sedgeford,"",1992-08-17,,TF73_136,,,Active,"",0.541382,52.906972,738132.697682323,5867795.48847502,1,0,0,0,0,0,0,0,0,0
64c53c19-9d77-47b1-a555-2287eef43792,64c53c19-9d77-47b1-a555-2287eef43792,441055,540220,,Peterlee,"",1997-08-22,,25-5-406,,,Active,"",-1.363606,54.755239,605309.194581677,6068783.53035167,0,0,0,0,1,0,0,0,0,0
272628b5-94c2-4a23-9aef-efaf611a12bb,272628b5-94c2-4a23-9aef-efaf611a12bb,399146,652328,,Osborne Road,"",1991-01-14,,21-0-140,,,Active,"",-2.01517,55.76428,561793.899976344,6180284.16667052,0,0,0,0,0,0,1,0,0,0
b62087a7-bdfc-40d7-a947-9acf3a388a3b,b62087a7-bdfc-40d7-a947-9acf3a388a3b,362465,325545,,Avenue Small Farm,"",1983-06-06,,2146GW,,,Active,"",-2.558487,52.826107,529748.931544082,5853017.98084623,0,0,0,0,0,1,0,0,0,1
a2635602-52e6-4f1c-872b-c4d70ebe3f4c,a2635602-52e6-4f1c-872b-c4d70ebe3f4c,496635,382945,,Hackthorne,"",1975-03-11,,1_583,,,Active,"",-0.550269,53.334587,663114.375530673,5912289.4460397,1,0,0,0,0,0,0,0,0,0
fd3df68e-afce-492a-8b5f-a8bfb7436313,fd3df68e-afce-492a-8b5f-a8bfb7436313,615749,270730,,The Causeway Occold,"",1980-01-07,,TM17_507,,,Active,"",1.162255,52.292309,783813.361003125,5801712.4940924,1,0,0,0,0,0,0,0,0,0
8a1de60c-53e7-4baa-a936-5c64f06885ec,8a1de60c-53e7-4baa-a936-5c64f06885ec,412925,355465,,Alstonfield,"",1974-05-16,,1420GW,,,Active,"",-1.808428,53.096225,579787.338815837,5883638.32979827,0,0,1,0,0,0,0,0,0,0
56eb0d2b-741f-4809-a549-238842eb6dbd,56eb0d2b-741f-4809-a549-238842eb6dbd,412207,177282,,Uffcott,"",1971-06-27,,SU17_98,,,Active,"",-1.82555,51.494347,581530.600111654,5705454.42116912,0,0,0,0,0,0,0,0,0,0
b143476b-8b41-4777-9000-8f965bf93579,b143476b-8b41-4777-9000-8f965bf93579,501160,108386,,Swanbourne South,"",1977-05-17,,244132008,,,Active,"",-0.563856,50.866136,671424.200194155,5637766.48713245,0,0,0,0,0,0,0,1,0,0
1ef73076-e1bf-43d4-81f3-9b4ac38e0e98,1ef73076-e1bf-43d4-81f3-9b4ac38e0e98,607856,150448,,Eggarton Manor,"",1967-01-02,,644404005,,,Active,"",0.974819,51.215382,777570.295831465,5681287.13506723,0,0,0,0,0,0,0,1,0,0
28188508-9171-4398-bc25-10b70bab10e7,28188508-9171-4398-bc25-10b70bab10e7,550640,105680,,Alciston,"",1968-04-16,,341521006,,,Active,"",0.137716,50.831057,720948.608347783,5635730.63158076,0,0,0,0,0,0,0,1,0,0
0a434a44-1ae8-46be-b901-63ffa9550aa5,0a434a44-1ae8-46be-b901-63ffa9550aa5,449025,80625,,Chale,"",1987-08-10,,040301095,,,Active,"",-1.308304,50.623274,619660.932298333,5609298.58895021,0,0,0,0,0,0,0,1,0,0
4b4f2a10-238b-451a-ba2f-bc8d3f50dc66,4b4f2a10-238b-451a-ba2f-bc8d3f50dc66,608960,337410,,Holt Lowes Plantation,"",2005-05-18,,NTG0387P3,,,Active,"",1.104923,52.893498,776096.058861203,5868316.74403473,1,0,0,0,0,0,0,0,0,0
45e7d912-4f98-4d8e-b872-57aaaab012d5,45e7d912-4f98-4d8e-b872-57aaaab012d5,542347,246775,,Foxton,"",1978-07-15,,TL44_237,,,Active,"",0.076824,52.100996,710725.166239684,5776737.99662577,1,0,0,0,0,0,0,0,0,0
41c34701-0344-4858-9df7-f64f9a4b70a5,41c34701-0344-4858-9df7-f64f9a4b70a5,383905,266685,,Owlhill,"",1985-10-02,,0541GW,,,Active,"",-2.237426,52.298043,552002.353560127,5794462.0575146,0,0,0,0,0,1,0,0,0,1
d3267bf0-2562-4188-b824-25c049156f93,d3267bf0-2562-4188-b824-25c049156f93,415298,120231,,South Charford Farm,"",2000-10-20,,90112404,,,Active,"",-1.783446,50.981283,585398.122838404,5648447.93069966,0,0,0,0,0,0,0,0,1,0
dae7c976-08e5-4c3b-80d4-8e0e40a1f9e1,dae7c976-08e5-4c3b-80d4-8e0e40a1f9e1,492360,211240,,Akeman Street,"",1975-02-26,,SP91_8B,,,Active,"",-0.662234,51.792192,661220.500385221,5740510.6958497,0,0,0,0,0,0,0,0,0,0
fc65aea3-31a6-4452-a4e8-f44bcc088744,fc65aea3-31a6-4452-a4e8-f44bcc088744,520570,186000,,Neasden,"",1973-04-07,,TQ28_10E,,,Active,"",-0.262092,51.559997,689779.710307581,5715654.45165229,0,0,0,0,0,0,0,0,0,0
7f1b1d3e-f24d-4043-9a52-3b19a1dca912,7f1b1d3e-f24d-4043-9a52-3b19a1dca912,395421,648960,,Longridge End,"",1991-01-14,,21-0-141,,,Active,"",-2.074476,55.733997,558117.824893871,6176862.75977578,0,0,0,0,0,0,1,0,0,0
fd4a3063-fa5e-46a5-bd24-930574443a89,fd4a3063-fa5e-46a5-bd24-930574443a89,527286,111459,,Saddlescombe,"",1977-01-26,,242601055,,,Active,"",-0.191709,50.8886,697512.062241246,5641194.04620089,0,0,0,0,0,0,0,1,0,0
9de49e54-a67b-4e91-8b93-ab4a15c955d8,9de49e54-a67b-4e91-8b93-ab4a15c955d8,626526,142726,,Wolverton,"",1995-05-19,,644014054,,,Active,"",1.236844,51.138963,796351.305000319,5673817.25214847,0,0,0,0,0,0,0,1,0,0
892aad0d-5e2c-450b-a3c8-6bcd3e3a1444,892aad0d-5e2c-450b-a3c8-6bcd3e3a1444,376484,99358,,Hayes Cottage,"",1992-01-03,,90179324,,,Active,"",-2.335001,50.793303,546869.522118439,5627050.57433743,0,0,0,0,0,0,0,0,1,0
